market_price,I_current,I_old,entry_price,short_size,collateral,notional,equity,leverage,pnl,collateral_status,short_status,order_status,withdrawal_fees,funding_rates,maker_taker_fees,costs,gas_fees,total_costs_from_aave_n_dydx,total_stgy_pnl,index_of_mkt_price
1559.13,infty,open_close,0,0,112499.894055,444939.84201,111366.94736499999,3.995259388332971,-1132.9466900000077,True,False,True,0.0001,-7.5e-05,0.0005,222.469921005,10,2222.9613391199996,-2275.247554481878,337
1560.29,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,2222.9613391199996,-2275.588445554808,338
1558.52,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,2222.9613391199996,-2275.930456687796,339
1559.66,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,2222.9613391199996,-2276.273584786205,340
1561.43,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,2222.9613391199996,-2276.6178250450857,341
1560.93,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,2222.9613391199996,-2276.963178822043,342
1560.94,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,2222.9613391199996,-2277.309646090144,343
1556.3,open_close,infty,1556.3,-285.377,112499.894055,444132.2251,112499.894055,3.947845718706797,0.0,True,True,False,0.0001,-7.5e-05,0.0005,222.06611254999999,10,2445.0274516699997,-2499.723351996189,344
1556.56,open_close,infty,1556.3,-285.377,112499.894055,444206.42312,112425.696035,3.951111167519133,-74.19801999999741,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2500.0720707345504,345
1556.71,open_close,infty,1556.3,-285.377,112499.894055,444249.22967000003,112382.88948499998,3.9529970416830675,-117.00457000002336,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2500.4219144482245,346
1555.9,open_close,infty,1556.3,-285.377,112499.894055,444018.07430000004,112614.04485499996,3.942830353635824,114.15079999996107,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2500.772885336399,347
1553.76,open_close,infty,1556.3,-285.377,112499.894055,443407.36752,113224.751635,3.9161699285453246,724.8575799999896,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2501.1249892089218,348
1546.93,minus_infty,open_close,1556.3,-285.377,112499.894055,441458.24261,115173.87654499996,3.8329719885525986,2673.982489999969,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2501.478244607967,349
1542.54,minus_infty,open_close,1556.3,-285.377,112499.894055,440205.43758,116426.681575,3.7809669710153813,3926.7875199999976,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2501.832663451642,350
1543.0,minus_infty,open_close,1556.3,-285.377,112499.894055,440336.711,116295.40815499998,3.7863636921340325,3795.514099999987,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2502.1882444913617,351
1540.36,minus_infty,open_close,1556.3,-285.377,112499.894055,439583.31572,117048.80343500001,3.755555826455852,4548.9093800000155,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2502.544994894365,352
1536.68,minus_infty,open_close,1556.3,-285.377,112499.894055,438533.12836000003,118098.99079499996,3.7132673650126273,5599.096739999969,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2502.902924651265,353
1536.1,minus_infty,open_close,1556.3,-285.377,112499.894055,438367.6097,118264.509455,3.7066708492694516,5764.615400000013,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2503.2620353368497,354
1538.34,minus_infty,open_close,1556.3,-285.377,112499.894055,439006.85417999997,117625.26497500001,3.7322496512403704,5125.37092000001,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2503.622320870222,355
1538.28,minus_infty,open_close,1556.3,-285.377,112499.894055,438989.73156,117642.387595,3.731560881536017,5142.493539999995,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2503.983781414484,356
1538.68,minus_infty,open_close,1556.3,-285.377,112499.894055,439103.88236000005,117528.23679499996,3.736156470431121,5028.342739999969,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2504.346415883937,357
1542.95,minus_infty,open_close,1556.3,-285.377,112499.894055,440322.44215,116309.67700499998,3.785776501907672,3809.7829499999743,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2504.7102126866766,358
1543.72,minus_infty,open_close,1556.3,-285.377,112499.894055,440542.18244,116089.93671499997,3.794835236421294,3590.042659999979,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2505.0751697325354,359
1547.86,minus_infty,open_close,1556.3,-285.377,112499.894055,441723.64321999997,114908.47593500001,3.844134556878717,2408.5818800000156,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2505.44127578253,360
1544.17,minus_infty,open_close,1556.3,-285.377,112499.894055,440670.60209000006,115961.51706499996,3.8001451968155155,3461.6230099999666,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2505.8085408544207,361
1544.8,minus_infty,open_close,1556.3,-285.377,112499.894055,440850.3896,115781.729555,3.8075989302835733,3281.8355,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2506.1769632381097,362
1544.64,minus_infty,open_close,1556.3,-285.377,112499.894055,440804.72928,115827.38987499995,3.8057037265167866,3327.4958199999587,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2506.5465433681766,363
1545.36,minus_infty,open_close,1556.3,-285.377,112499.894055,441010.20071999996,115621.91843500001,3.8142439313349206,3122.0243800000158,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2506.9172792901927,364
1546.87,minus_infty,open_close,1556.3,-285.377,112499.894055,441441.11999,115190.99916500002,3.8322535891686993,2691.105110000018,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2507.289166905052,365
1552.22,open_close,minus_infty,1556.3,-285.377,112499.894055,442967.88694,113664.23221499998,3.8971616515396885,1164.3381599999793,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2507.662191688883,366
1553.43,open_close,minus_infty,1556.3,-285.377,112499.894055,443313.19311000005,113318.92604499997,3.912084314441494,819.0319899999689,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2508.036350357014,367
1552.13,open_close,minus_infty,1556.3,-285.377,112499.894055,442942.20301000006,113689.91614499995,3.896055323368101,1190.0220899999558,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2508.411646438876,368
1551.01,open_close,minus_infty,1556.3,-285.377,112499.894055,442622.58077,114009.53838499999,3.8823293826109815,1509.6443299999896,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2508.7880829752394,369
1553.52,open_close,minus_infty,1556.3,-285.377,112499.894055,443338.87704,113293.24211499999,3.9131978992178746,793.3480599999922,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2509.165653152216,370
1555.56,open_close,minus_infty,1556.3,-285.377,112499.894055,443921.04612,112711.073035,3.9385752807281844,211.1789800000026,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2509.5443514318627,371
1554.6,open_close,minus_infty,1556.3,-285.377,112499.894055,443647.0842,112985.03495500001,3.9266004066529425,485.140900000013,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2509.924180420586,372
1556.08,open_close,minus_infty,1556.3,-285.377,112499.894055,444069.44216,112562.676995,3.945086009101626,62.78294000000779,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2445.0274516699997,-2510.3051361007215,373
1559.42,infty,open_close,0,0,112499.894055,445022.60134000005,111609.51781499997,3.987317659392221,-890.3762400000338,True,False,True,0.0001,-7.5e-05,0.0005,222.51130067000003,10,2667.5387523399995,-2733.1985100751103,374
1556.74,open_close,infty,1556.74,-285.377,112499.894055,444257.79098,112499.894055,3.948961860913461,0.0,True,True,False,0.0001,-7.5e-05,0.0005,222.12889549,10,2889.6676478299996,-2955.710603769584,375
1556.77,open_close,infty,1556.74,-285.377,112499.894055,444266.35229,112491.332745,3.9493385085683115,-8.561309999992213,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2956.094926792913,376
1557.67,open_close,infty,1556.74,-285.377,112499.894055,444523.19159000006,112234.49344499999,3.960664657945257,-265.40061000001816,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2956.480372192008,377
1556.39,open_close,infty,1556.74,-285.377,112499.894055,444157.90903000004,112599.77600499998,3.944571870287533,99.88194999997405,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2956.866943442004,378
1555.82,open_close,infty,1556.74,-285.377,112499.894055,443995.24414,112762.44089500002,3.937439103091348,262.5468400000208,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2957.2546420905423,379
1554.1,open_close,infty,1556.74,-285.377,112499.894055,443504.3957,113253.28933500002,3.9160398634261875,753.3952800000286,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2957.643472807263,380
1552.97,open_close,infty,1556.74,-285.377,112499.894055,443181.91969,113575.76534499999,3.902081736748873,1075.8712899999948,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2958.0334386600853,381
1553.32,open_close,infty,1556.74,-285.377,112499.894055,443281.80164,113475.88339500001,3.9063965697184604,975.9893400000208,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2958.424538699049,382
1553.94,open_close,infty,1556.74,-285.377,112499.894055,443458.73538,113298.94965499999,3.9140586627709286,799.0555999999871,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2958.816771241204,383
1549.56,open_close,infty,1556.74,-285.377,112499.894055,442208.78412,114548.90091500002,3.860436726914884,2049.006860000018,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2959.210148177513,384
1550.25,open_close,infty,1556.74,-285.377,112499.894055,442405.69425,114351.990785,3.8688062290213496,1852.0967300000027,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2959.6046676349906,385
1552.85,open_close,infty,1556.74,-285.377,112499.894055,443147.67445,113610.01058500003,3.9006041119805066,1110.1165300000287,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2960.0003225554156,386
1555.03,open_close,infty,1556.74,-285.377,112499.894055,443769.79631,112987.88872500001,3.927587295573656,487.9946700000104,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2960.397107020776,387
1554.57,open_close,infty,1556.74,-285.377,112499.894055,443638.52289,113119.16214500002,3.921868890094226,619.2680900000208,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2960.7950222800855,388
1552.94,open_close,infty,1556.74,-285.377,112499.894055,443173.35838000005,113584.32665499998,3.9017122470258667,1084.4325999999871,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2961.1940727586557,389
1552.57,open_close,infty,1556.74,-285.377,112499.894055,443067.76889,113689.91614500002,3.897159782622337,1190.0220900000209,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2961.59425946117,390
1549.49,open_close,infty,1556.74,-285.377,112499.894055,442188.80773,114568.877305,3.8595892543559214,2068.98325,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2961.995590749375,391
1548.08,minus_infty,open_close,1556.74,-285.377,112499.894055,441786.42616,114971.25887500001,3.8425814458578955,2471.3648200000234,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2962.3980704513287,392
1552.29,open_close,minus_infty,1556.74,-285.377,112499.894055,442987.86333,113769.82170500001,3.8937202914727904,1269.927650000013,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2962.801687138009,393
1552.69,open_close,minus_infty,1556.74,-285.377,112499.894055,443102.01413,113655.67090499998,3.8986353307471164,1155.776849999987,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2963.2064397237177,394
1554.47,open_close,minus_infty,1556.74,-285.377,112499.894055,443609.98519000004,113147.699845,3.9206275142817515,647.8057899999949,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2963.612323376355,395
1555.01,open_close,minus_infty,1556.74,-285.377,112499.894055,443764.08877000003,112993.596265,3.9273383929586183,493.7022100000052,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2964.0193366301523,396
1555.05,open_close,minus_infty,1556.74,-285.377,112499.894055,443775.50385,112982.18118500001,3.927836223336406,482.28713000001557,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2964.427479376733,397
1555.82,open_close,minus_infty,1556.74,-285.377,112499.894055,443995.24414,112762.44089500002,3.937439103091348,262.5468400000208,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2964.836749525928,398
1554.38,open_close,minus_infty,1556.74,-285.377,112499.894055,443584.30126000004,113173.38377499997,3.9195108113219455,673.4897199999715,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2965.24715098724,399
1555.24,open_close,minus_infty,1556.74,-285.377,112499.894055,443829.72548,112927.959555,3.930202292053625,428.06550000000004,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2965.658681426169,400
1555.34,open_close,minus_infty,1556.74,-285.377,112499.894055,443858.26318,112899.42185500002,3.9314485042275944,399.527800000026,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2966.071340571452,401
1554.79,open_close,minus_infty,1556.74,-285.377,112499.894055,443701.30583,113056.379205,3.9246021228528516,556.485150000013,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2966.4851299164334,402
1551.57,open_close,minus_infty,1556.74,-285.377,112499.894055,442782.39188999997,113975.29314500002,3.8848980307222347,1475.3990900000208,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2966.9000582029303,403
1553.55,open_close,minus_infty,1556.74,-285.377,112499.894055,443347.43835,113410.246685,3.909236169650608,910.3526300000156,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2967.3161200558857,404
1553.33,open_close,minus_infty,1556.74,-285.377,112499.894055,443284.65541,113473.02962500002,3.906519962276013,973.1355700000233,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2967.7333160727667,405
1556.79,open_close,minus_infty,1556.74,-285.377,112499.894055,444272.05983,112485.625205,3.9495896388568235,-14.268849999987022,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2968.151636860637,406
1556.0,open_close,minus_infty,1556.74,-285.377,112499.894055,444046.612,112711.073035,3.9396893316960164,211.1789800000026,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2968.5710845643903,407
1556.49,open_close,minus_infty,1556.74,-285.377,112499.894055,444186.44673,112571.23830499999,3.9458253583968164,71.34425,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2968.9916578539965,408
1557.46,open_close,minus_infty,1556.74,-285.377,112499.894055,444463.26242000004,112294.42261499999,3.958017255619513,-205.4714400000078,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2969.4133540963303,409
1556.89,open_close,minus_infty,1556.74,-285.377,112499.894055,444300.59753,112457.08750499997,3.950845672668216,-42.80655000002596,True,True,False,0.0001,-7.5e-05,0.0005,0,10,2889.6676478299996,-2969.8361748390325,410
1558.04,infty,open_close,0,0,112499.894055,444628.78108,112128.90395500002,3.9653360141506426,-370.990099999987,True,False,True,0.0001,-7.5e-05,0.0005,222.31439054,10,3111.98203837,-3192.5745075003165,411
1561.68,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3192.999561118584,412
1560.34,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3193.42572987186,413
1561.86,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3193.8530096338873,414
1561.21,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3194.2814021694894,415
1562.89,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3194.710902918044,416
1562.97,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3195.141511662583,417
1560.89,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3195.5732340500704,418
1560.2,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3196.0060719539206,419
1559.48,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3196.4400273289925,420
1562.05,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3196.8750931985064,421
1560.61,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3197.311273471965,422
1560.99,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3197.7485671179643,423
1560.64,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3198.186975086893,424
1561.45,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3198.626495179991,425
1560.08,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3199.0671311167252,426
1559.72,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3199.5088838746333,427
1561.08,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3199.9517497618226,428
1559.4,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3200.3957333393446,429
1561.09,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3200.8408300194287,430
1559.66,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3201.28704368443,431
1561.57,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3201.7343691493256,432
1561.67,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3202.182806142851,433
1563.76,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3202.6323489913216,434
1564.91,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3203.08299457295,435
1565.26,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3203.5347419377763,436
1564.18,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3203.987594017981,437
1566.04,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3204.4415457642795,438
1565.23,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3204.896599375861,439
1566.71,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3205.35275083506,440
1567.34,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3205.809998431775,441
1568.61,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3206.268338718445,442
1572.2,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3206.7277619492083,443
1570.54,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3207.1882726308204,444
1572.88,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3207.6498644109,445
1570.28,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3208.1125443481005,446
1568.38,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3208.5763176007263,447
1568.72,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3209.0411832459645,448
1569.56,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3209.50713900361,449
1570.08,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3209.9741834621896,450
1569.34,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3210.4423186308572,451
1569.91,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3210.9115429624,452
1568.94,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3211.3818590903725,453
1570.57,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3211.85326258989,454
1572.91,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3212.325747108571,455
1573.15,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3212.79931199508,456
1570.66,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3213.273964009446,457
1572.52,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3213.7496981023824,458
1571.35,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3214.226517450402,459
1572.92,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3214.704417791506,460
1572.18,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3215.183401134849,461
1570.92,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3215.6634709012746,462
1569.92,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3216.144629805781,463
1569.32,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3216.626879477453,464
1568.95,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3217.1102209209753,465
1568.05,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3217.594656579868,466
1566.86,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3218.08018968494,467
1567.2,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3218.5668193133774,468
1562.64,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3219.0545578448146,469
1563.66,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3219.5434025103846,470
1562.36,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3220.033356839522,471
1559.82,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3220.5244277279958,472
1561.52,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3221.0166105608846,473
1561.23,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3221.5099061256906,474
1558.81,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3222.0043209924083,475
1560.32,infty,open_close,0,0,112499.894055,0.0,112499.894055,0.0,0.0,True,False,True,0.0001,-7.5e-05,0.0005,0,10,3111.98203837,-3222.499851061926,476
1555.46,open_close,infty,1555.46,-285.377,112499.894055,443892.50842,112499.894055,3.9457149017668027,0.0,True,True,False,0.0001,-7.5e-05,0.0005,221.94625421,10,3333.92829258,-3444.9427637383146,477
